lang,yyyy,mm,n_path,distance_mean_weighted,distance_mean,n_contrib,distance_ratio,contrib_ratio
sv,2006,9,1074,3186.44989456313,3468.48104036472,1656,0.918687418925046,1.5418994413407821
sv,2006,10,1449,3926.19129856196,3704.29699290988,2428,1.05990186696066,1.6756383712905452
sv,2006,11,1618,3895.93388208279,3769.33914817405,2634,1.03358539227495,1.6279357231149567
sv,2006,12,1332,4026.63393638625,4057.52633435337,2114,0.992386396187854,1.5870870870870871
sv,2007,1,1568,3627.78669096254,3634.46972890353,2168,0.998161206877625,1.3826530612244898
sv,2007,2,1434,3540.62445219855,3542.88949425091,1943,0.999360679452172,1.3549511854951185
sv,2007,3,1804,4232.86972155522,4432.29305868339,2445,0.955006734778631,1.3553215077605322
sv,2007,4,1389,4131.85257449451,4419.9550968834,1917,0.934817771657445,1.3801295896328294
sv,2007,5,1717,3959.52290304977,3879.57036480072,2495,1.02060860629684,1.4531158998252766
sv,2007,6,1062,3074.59611056995,3202.94094391816,1565,0.959929066568676,1.4736346516007533
sv,2007,7,937,3059.63366999108,2989.24205816777,1471,1.02354831440665,1.5699039487726788
sv,2007,8,976,3764.92770548519,3255.52733836955,1578,1.1564724587356,1.6168032786885246
sv,2007,9,1124,3369.41467312989,3331.40786694384,1607,1.01140863193702,1.4297153024911032
sv,2007,10,1193,3638.30980384186,3764.30908166323,1768,0.966527913864688,1.4819782062028500
sv,2007,11,1263,4070.25908549947,4088.4335905621,1837,0.995554653228419,1.4544734758511481
sv,2007,12,1056,3224.34080014637,3325.5838222798,1497,0.969556316260877,1.4176136363636364
sv,2008,1,1391,3489.33185651337,3671.51670108514,2053,0.950378859908788,1.4759166067577283
sv,2008,2,1273,3674.7055859002,3837.56714233309,1808,0.957561248991235,1.4202670856245090
sv,2008,3,1493,3694.03019493679,3969.09514746682,2100,0.930698322335362,1.4065639651707971
sv,2008,4,1566,3686.82231308977,3597.26859178552,2168,1.02489492208303,1.3844189016602810
sv,2008,5,1194,3450.6668976915,3654.51950620968,1714,0.944219039419055,1.4355108877721943
sv,2008,6,769,2896.5653467938,3153.36812198295,1066,0.918562386231119,1.3862158647594278
sv,2008,7,667,2289.79003421663,2571.35965282404,925,0.890497769031193,1.3868065967016492
sv,2008,8,250,2717.24272085837,2711.18108451283,291,1.00223579176624,1.1640000000000000
tr,2003,12,1,9074.17966403133,9074.17966403133,2,1,2.0000000000000000
tr,2004,1,2,9335.57995943722,9335.57995943722,2,1,1.00000000000000000000
tr,2004,2,6,4349.92474789133,4377.41011991659,9,0.993721088206881,1.5000000000000000
tr,2004,3,10,3295.24286329128,2966.34513885527,13,1.11087641829937,1.3000000000000000
tr,2004,4,5,5637.49962970358,4728.08736881713,6,1.1923425245659,1.2000000000000000
tr,2004,5,9,2707.6595102112,2707.6595102112,9,1,1.00000000000000000000
tr,2004,6,19,6186.11774143016,6058.40268635536,20,1.02108064809928,1.0526315789473684
tr,2004,7,9,1628.23951388645,2891.56168601481,17,0.563100390270599,1.8888888888888889
tr,2004,8,19,3238.01757094849,3238.01757094849,19,1,1.00000000000000000000
tr,2004,9,7,2805.51849800518,3157.58316909419,10,0.88850185340011,1.4285714285714286
tr,2004,10,21,2754.21394228783,2401.1281149288,29,1.14704997420327,1.3809523809523810
tr,2004,11,35,1396.1207422563,1669.20419663153,84,0.83639901281921,2.4000000000000000
tr,2004,12,66,3697.48060561659,3976.87484843543,107,0.929745276513098,1.6212121212121212
tr,2005,1,32,2237.12710467725,2558.70810367391,45,0.874318997725874,1.4062500000000000
tr,2005,2,27,3698.66212034593,3262.53720118785,47,1.13367661187106,1.7407407407407407
tr,2005,3,42,3327.84237571542,3187.55521619099,59,1.0440108955013,1.4047619047619048
tr,2005,4,75,4678.72020338689,4869.80840359505,103,0.960760632786478,1.3733333333333333
tr,2005,5,102,2482.66149955506,2647.34916068563,125,0.937791484562648,1.2254901960784314
tr,2005,6,96,2909.84827600233,2864.81307154544,133,1.01572011971887,1.3854166666666667
tr,2005,7,103,2985.68589104052,2600.25202683448,162,1.14822942554352,1.5728155339805825
tr,2005,8,127,2083.37593298856,2677.2178014122,277,0.778186941641283,2.1811023622047244
tr,2005,9,184,3767.25477957671,3838.90060904422,287,0.981336888665802,1.5597826086956522
tr,2005,10,291,3549.37305324217,3429.03858396392,443,1.035092772021,1.5223367697594502
tr,2005,11,236,2687.21791591724,3082.89228868861,373,0.87165481771026,1.5805084745762712
tr,2005,12,275,3058.37144750594,2848.19068301857,502,1.07379448494811,1.8254545454545455
tr,2006,1,390,1899.1904842429,2224.67257446722,700,0.85369438453105,1.7948717948717949
tr,2006,2,316,2374.45602139882,2711.78418770363,502,0.875606559019557,1.5886075949367089
tr,2006,3,360,2106.49063004063,2283.272226863,602,0.922575330815788,1.6722222222222222
tr,2006,4,325,1932.57627064645,2357.99468931133,529,0.819584657847922,1.6276923076923077
tr,2006,5,453,2287.58091703851,2483.11222770835,792,0.921255548384824,1.7483443708609272
tr,2006,6,399,2124.32415714063,2306.94335810929,690,0.920839321725553,1.7293233082706767
tr,2006,7,478,2007.05836371189,2258.83697966814,896,0.888536172276919,1.8744769874476987
tr,2006,8,535,2591.6910565983,2689.64387559795,957,0.963581491256767,1.7887850467289720
tr,2006,9,503,2173.7624118325,2443.26675539061,917,0.889695080177594,1.8230616302186879
tr,2006,10,504,2162.32130752237,2482.76739165238,881,0.870931894301727,1.7480158730158730
tr,2006,11,1127,2965.85627578825,2782.8417120675,1475,1.06576535162856,1.3087843833185448
tr,2006,12,1045,2696.10372182209,2748.9102544017,1489,0.980790012152979,1.4248803827751196
tr,2007,1,703,2108.85428454236,2470.51554015782,1139,0.853608993857065,1.6201991465149360
tr,2007,2,677,2639.39690976239,3180.08814651893,1185,0.829976022095991,1.7503692762186115
tr,2007,3,982,2472.69185653697,2701.18645627073,2005,0.915409541905811,2.0417515274949084
tr,2007,4,1115,2261.00059796787,2315.20857989272,2007,0.976586134659471,1.8000000000000000
tr,2007,5,1052,2308.72963293347,2438.08359280616,1913,0.946944411481885,1.8184410646387833
tr,2007,6,848,2355.95971692194,2299.11079593928,1407,1.02472648168286,1.6591981132075472
tr,2007,7,755,2014.09462845625,2264.26842242103,1272,0.88951230715955,1.6847682119205298
tr,2007,8,874,2230.55789291356,2253.39746526652,1473,0.989864383578572,1.6853546910755149
tr,2007,9,828,2155.57884018587,2502.95856628029,1519,0.861212354541422,1.8345410628019324
tr,2007,10,817,1898.19613200881,2106.36974429344,1443,0.901169482305462,1.7662178702570379
tr,2007,11,788,2214.52265725232,2361.42885910199,1312,0.937789274792919,1.6649746192893401
tr,2007,12,990,2114.9244375052,2254.17828476901,1666,0.938224119979896,1.6828282828282828
tr,2008,1,1127,2198.19473781728,2518.73808557606,2157,0.872736530410044,1.9139307897071872
tr,2008,2,1071,2510.73414060298,2638.40611058601,2271,0.951610190155801,2.1204481792717087
tr,2008,3,1170,2320.57908468421,2560.1883874613,2036,0.906409503319915,1.7401709401709402
tr,2008,4,1103,2393.38554009306,2776.0145264984,2085,0.862166071988113,1.8902991840435177
tr,2008,5,1112,2832.10446486639,2908.15451287519,2136,0.973849378472808,1.9208633093525180
tr,2008,6,1077,2595.06019160803,2916.13167038814,2045,0.889898154448776,1.8987929433611885
tr,2008,7,1110,2585.81912542379,2739.51269450066,2082,0.943897478779567,1.8756756756756757
tr,2008,8,482,2566.48570093525,2793.50629777034,979,0.918732742068171,2.0311203319502075
zh,2002,12,2,6816.35733877493,6816.35733877493,2,1,1.00000000000000000000
zh,2003,2,2,5287.24509210558,5287.24509210558,2,1,1.00000000000000000000
zh,2003,3,6,3799.09918308368,3782.81197437673,9,1.00430558241257,1.5000000000000000
zh,2003,4,13,6360.10543392687,4988.16850945696,27,1.27503820728367,2.0769230769230769
zh,2003,5,16,3144.39497836771,3062.95278047428,19,1.0265894395802,1.1875000000000000
zh,2003,6,21,5532.50911705719,5586.25424996275,23,0.99037903924514,1.0952380952380952
zh,2003,7,28,5286.66096591323,4805.11902686573,53,1.10021436229887,1.8928571428571429
zh,2003,8,33,4290.58899281109,4732.27599112104,65,0.906664996052919,1.9696969696969697
zh,2003,9,36,2844.73503383313,4209.93038199726,66,0.675720208105565,1.8333333333333333
zh,2003,10,58,4303.93598852803,5298.83507376592,100,0.812241922726838,1.7241379310344828
zh,2003,11,62,4683.61600223484,5055.98539154723,93,0.926350778240986,1.5000000000000000
zh,2003,12,44,4897.49542928086,4681.28686455439,55,1.04618571153235,1.2500000000000000
zh,2004,1,52,5704.2621033393,4831.98792256896,88,1.18052077007398,1.6923076923076923
zh,2004,2,97,3996.07008730561,4274.53267540932,139,0.934855431166625,1.4329896907216495
zh,2004,3,108,2894.62963205751,3576.8995915032,200,0.809256608414058,1.8518518518518519
zh,2004,4,128,3540.31140793821,3754.6885183182,173,0.942904155874958,1.3515625000000000
zh,2004,5,190,3113.65732998819,4195.14399510266,390,0.742205114680931,2.0526315789473684
zh,2004,6,88,2650.88514491173,3845.18825460723,236,0.689403214975363,2.6818181818181818
zh,2004,7,144,3593.5244042225,4194.77642746824,243,0.856666491375172,1.6875000000000000
zh,2004,8,140,3513.81619208614,4274.35556051156,237,0.822069231803825,1.6928571428571429
zh,2004,9,207,3540.79241572234,4154.50365646178,357,0.852278083860897,1.7246376811594203
zh,2004,10,209,3443.82070388867,4359.60349602917,388,0.789938971978846,1.8564593301435407
zh,2004,11,190,4281.73192731299,3435.48272873922,409,1.24632613969925,2.1526315789473684
zh,2004,12,231,2631.84392886148,2952.22786405753,440,0.891477233483017,1.9047619047619048
zh,2005,1,299,4066.62483853553,4489.87230352573,564,0.905732850206488,1.8862876254180602
zh,2005,2,305,2898.55292851719,3757.79251787338,614,0.771344589870426,2.0131147540983607
zh,2005,3,365,3696.75222351259,3855.12365692547,649,0.958919233854308,1.7780821917808219
zh,2005,4,556,4113.21106180367,4768.63903822876,924,0.862554500105645,1.6618705035971223
zh,2005,5,529,3573.10776927489,4269.15603028083,1117,0.836958814325614,2.1115311909262760
zh,2005,6,535,4004.14189606462,4427.44900849054,1238,0.904390290748886,2.3140186915887850
zh,2005,7,571,3885.02532453177,4510.29575793425,1137,0.861368196907587,1.9912434325744308
zh,2005,8,647,3285.2801068814,4124.4003587097,1515,0.796547333224746,2.3415765069551777
zh,2005,9,568,2919.2242814634,3582.94965393803,1185,0.814754479805451,2.0862676056338028
zh,2005,10,641,2969.48576652109,3664.29339725669,1364,0.81038428002087,2.1279251170046802
zh,2005,11,370,3960.69444414881,4281.34751455937,639,0.925104638359738,1.7270270270270270
zh,2005,12,508,4795.82241153639,5130.9451444275,1083,0.934685964581969,2.1318897637795276
zh,2006,1,575,4656.66902062704,5211.37601213754,1348,0.893558440185747,2.3443478260869565
zh,2006,2,526,4565.03716835114,4879.33277081522,933,0.935586356326427,1.7737642585551331
zh,2006,3,548,3843.60259184002,4965.56977737143,1146,0.774050665717293,2.0912408759124088
zh,2006,4,479,4328.52164779547,4338.68540342255,891,0.99765741124741,1.8601252609603340
zh,2006,5,600,4170.06219346662,4672.12309532791,1107,0.892541165629102,1.8450000000000000
zh,2006,6,481,5142.24663162265,4990.45004568682,949,1.0304174141703,1.9729729729729730
zh,2006,7,448,4517.87249694222,5428.94907538073,816,0.832181778501097,1.8214285714285714
zh,2006,8,587,5803.1113854301,5186.07785247116,1225,1.11897884114195,2.0868824531516184
zh,2006,9,633,4799.42838552054,5360.81140093236,1267,0.895280215358036,2.0015797788309637
zh,2006,10,605,4617.83987388115,5264.50003005339,1254,0.877165893725775,2.0727272727272727
zh,2006,11,768,4349.57165784879,5019.88942660679,1566,0.866467622731862,2.0390625000000000
zh,2006,12,600,4294.83184008526,4946.48576553437,1128,0.868259213442068,1.8800000000000000
zh,2007,1,594,4681.52614878963,4923.61091367284,1001,0.950831865245294,1.6851851851851852
zh,2007,2,574,3805.16147575876,4779.29341424495,1127,0.796176577988969,1.9634146341463415
zh,2007,3,720,4596.93005634339,5094.0550313008,1465,0.902410756871924,2.0347222222222222
zh,2007,4,824,4555.5109769861,5169.15267045792,1577,0.881287759794981,1.9138349514563107
zh,2007,5,734,4764.63688337406,5391.2700827883,1395,0.883768909776051,1.9005449591280654
zh,2007,6,676,4345.1689095302,5311.90180945237,1359,0.818006255649925,2.0103550295857988
zh,2007,7,897,5229.45144423024,6543.99465225863,1933,0.799122206254451,2.1549609810479376
zh,2007,8,840,3843.7397824565,5314.05577284735,1839,0.723315664486706,2.1892857142857143
zh,2007,9,774,3745.37491063994,5481.80729633671,1901,0.683237244246589,2.4560723514211886
zh,2007,10,803,4269.87105164708,5343.81911697501,1645,0.799029862010775,2.0485678704856787
zh,2007,11,831,3882.29300419474,4937.62111796041,1756,0.78626790339847,2.1131167268351384
zh,2007,12,848,3424.07833859158,4962.42393706144,1995,0.690001173220841,2.3525943396226415
zh,2008,1,874,4531.50648790888,4831.48623474711,1866,0.937911497153643,2.1350114416475973
zh,2008,2,803,4669.82072856617,4929.37414591306,2536,0.947345563622497,3.1581569115815691
zh,2008,3,761,3724.611609298,5159.59951464932,1932,0.721879982879087,2.5387647831800263
zh,2008,4,679,3576.40694967878,5014.31962611533,1465,0.713238727553847,2.1575846833578792
zh,2008,5,749,3728.36347930161,4784.38833147543,1514,0.779276935940491,2.0213618157543391
zh,2008,6,681,4415.44711136287,5307.90224094753,1242,0.831862930198701,1.8237885462555066
zh,2008,7,620,4467.1369780039,4770.83319859712,1071,0.936343148470896,1.7274193548387097
zh,2008,8,374,3612.00141416708,4046.96388277997,664,0.892521287263354,1.7754010695187166
